bp_id;age;experience;devision;position;ans_1;ans_2;ans_3_1;yesno_3_1;com_ruk;ans_3_2;yesno_3_2;com_inst;ans_4;ans_5;ans_6;ans_7;ans_8;ans_9;ans_10;ans_11;ans_12_1;ans_12_2;ans_13;ans_14;ans_15;ans_16;ans_17;ans_18;ans_19;ans_20;ans_21;ans_22;ans_23;ans_24;ans_25;ans_26;ans_27;ans_28;ans_29;ans_30_1;ans_30_2;ans_31;ans_32;ans_33;ans_34;ans_35;ans_36;ans_37;ans_38;ans_39;ans_40;ans_41;ans_42;ans_43;ans_44;ans_45;com_nal;ans_46;ans_47;complain
1516089;33;6;3;БП;1;4;3;0;0;3;0;0;1;1;1;5;5;4;1;5;4;4;2;1;1;5;5;2;6;3;5;2;6;1;5;2;6;2;4;3;4;5;1;4;2;5;4;1;1;0;1;0;0;0;0;1;Неравномерное Планирование ;0;1;0 
2763948;33;4;3;Бп;4;5;6;0;0;6;0;0;5;6;5;6;6;5;2;5;5;6;5;5;5;4;5;5;2;3;2;2;2;5;5;5;6;2;2;2;2;2;5;5;2;6;5;0;0;0;0;1;1;1;0;0;0;0;0;0 
4886947;36;5;3;СБ;3;5;5;0;0;6;0;0;2;5;2;5;5;5;2;5;5;5;5;5;5;5;5;5;2;2;2;2;5;5;5;5;5;2;2;1;1;5;5;5;2;5;5;0;1;0;0;0;1;1;0;0;0;0;0;0 
2070382;31;5;2;БП;3;5;3;0;0;5;0;0;2;1;2;4;4;5;1;5;4;5;2;2;5;6;1;1;5;2;6;2;6;2;3;2;3;3;2;4;2;2;2;5;3;4;3;0;1;0;0;1;0;1;0;1;0;0;1;1
1149564;34;5;1;СБ;3;3;4;0;0;6;0;0;3;3;1;5;5;3;2;4;5;6;3;2;2;2;2;2;5;2;5;1;6;1;6;1;4;2;4;3;1;6;1;5;2;5;4;0;1;0;0;0;1;0;0;1;0;1;0;0
2101028;30;6;3;ИПБ;4;5;6;1;Профессионалы во всех вопросах ;6;0;0;1;3;2;6;6;6;1;4;6;6;1;4;6;4;4;6;4;2;2;2;5;2;6;6;4;5;1;2;2;5;3;6;1;5;6;0;0;0;1;0;1;1;0;1;ипб летают сверх нормы своей практически бесплатно, получая за час только личный вклад - это 250р. ;0;0;1
2286141;22;0;2;БП;4;5;5;0;0;6;0;0;5;5;5;5;5;5;3;5;5;5;5;5;4;5;4;5;2;2;2;2;2;5;5;5;5;3;2;2;2;2;4;5;2;5;5;0;1;0;0;1;1;1;0;0;0;0;0;0 
4723379;32;6;1;СИПБ;3;5;4;0;0;4;0;0;2;1;3;4;3;3;1;4;3;5;5;1;2;2;5;4;5;4;5;5;4;1;5;1;3;4;6;3;2;5;2;5;2;3;3;1;1;0;1;0;0;0;0;1;Неадекватное планирование рейсов , за 14 дней 65 часов  , а потом выходные и резервы ;0;0;0 
4273680;40;4;1;БП;2;5;3;0;0;6;0;0;3;5;5;5;5;5;2;5;5;5;2;3;5;4;5;5;2;2;5;5;5;5;5;5;5;4;5;5;1;2;2;5;4;5;5;0;1;0;0;1;0;0;0;1;Неравномерно распределяется нагрузка. ;0;0;0 
1039509;36;6;3;БП;2;5;5;0;0;5;0;0;4;5;3;5;6;2;1;5;6;6;2;5;5;2;5;5;5;2;1;2;5;5;6;2;6;5;5;1;1;2;2;5;2;6;2;0;1;1;0;1;0;1;0;1;Кто-то летает только дальний восток постоянно , а кто то делает загран рейсы чартеры ! ;0;0;0 
1197488;39;2;2;СБ;3;5;5;0;0;5;0;0;4;4;4;4;5;4;3;4;5;5;4;4;3;4;5;5;3;3;2;2;3;4;4;4;5;2;3;2;2;3;4;4;3;4;4;0;1;0;0;0;1;1;0;0;0;0;1;0
3821377;27;6;1;Бп;3;5;6;0;0;5;0;0;2;2;2;4;5;4;1;4;5;5;5;3;3;5;4;4;5;4;3;2;6;2;5;1;4;4;2;2;2;2;2;4;3;5;4;0;1;0;0;1;0;0;0;0;0;0;0;1 
2256169;28;6;1;СБ;4;4;4;0;0;6;0;0;4;3;2;4;5;5;1;4;5;5;5;4;2;1;5;1;5;2;4;1;6;2;4;1;5;3;2;2;2;2;2;5;2;5;5;0;1;0;1;0;1;0;0;0;0;0;0;0 
3173586;30;0;2;БП;5;5;5;0;0;6;0;0;6;5;4;5;5;5;5;5;5;5;5;5;5;5;3;5;2;2;2;2;2;5;5;5;5;2;2;2;2;2;5;5;2;5;5;0;0;1;0;1;1;0;0;0;0;0;0;0 
4281192;35;2;3;BS;2;5;5;0;0;6;0;0;4;3;2;4;5;5;2;5;6;6;1;3;3;3;5;5;4;2;1;3;5;2;4;4;4;2;3;2;2;5;2;5;3;4;4;1;1;0;0;0;1;0;0;1;Не меняется направление, одним постоянный чартер, другим дальний Восток ;0;0;0 
897222;39;6;3;БП;3;5;5;0;0;5;0;0;4;2;3;5;4;5;2;5;5;5;2;4;3;3;4;4;4;2;2;2;4;4;5;4;5;5;2;2;2;2;3;5;2;4;5;1;1;0;0;1;0;1;0;0;0;0;0;0 
459728;29;3;2;БП;3;5;3;0;0;4;0;0;5;5;2;5;5;4;1;5;2;2;2;4;3;4;4;5;6;2;5;3;5;3;6;5;6;4;3;4;4;5;1;5;2;6;5;0;1;0;0;1;1;0;0;1;Неравномерное распределение рейсов между сотрудниками. ;0;1;1
4682660;21;3;2;БП;1;4;4;0;0;6;0;0;1;3;2;5;2;4;1;4;4;6;6;3;1;3;3;1;5;4;3;2;6;1;5;2;4;6;3;3;1;4;1;4;3;4;3;1;1;0;0;1;1;0;0;0;0;0;1;0 
690994;31;5;5;СБ;3;4;4;0;0;6;1;Можно обратиться с любым вопросом. В значительно короткие сроки получить ответ ;3;4;4;4;4;4;2;4;4;5;5;4;3;5;4;4;4;3;2;3;4;4;4;4;4;4;4;3;2;4;3;4;3;5;5;0;1;0;0;0;1;0;0;0;0;0;1;0 
4586543;24;0;2;БП;5;5;6;0;0;5;0;0;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;5;2;2;2;5;5;5;5;2;2;2;1;2;5;5;2;5;5;0;0;0;0;1;1;1;0;0;0;1;0;0 
4125952;34;0;5;БП;6;6;6;0;0;6;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;1;1;1;6;6;6;6;1;1;1;1;1;6;6;1;6;6;0;1;0;0;0;1;1;0;0;0;0;0;0 
4745658;38;5;3;ИПБ;1;4;6;0;0;5;0;0;2;6;1;5;5;4;6;5;5;5;4;4;2;4;4;4;6;3;1;1;5;1;5;2;6;6;2;1;2;5;4;5;5;4;4;1;1;0;1;0;0;1;0;1;Оплачивается 40 часов, налет 70. Невозможность выполнять штабную работу. График не стабилен ;0;1;1
2218879;28;0;2;БП;4;5;5;0;0;6;0;0;5;6;4;6;5;5;5;5;5;5;5;5;5;5;5;5;2;2;2;2;2;5;6;5;6;2;2;2;1;2;5;5;1;5;5;0;1;0;0;1;0;1;0;0;0;0;0;0 
3066779;37;5;2;БП;1;5;5;0;0;5;0;0;3;5;2;5;5;5;2;5;6;6;5;6;2;5;5;5;2;2;2;2;2;5;5;5;5;2;2;2;2;2;5;5;2;5;5;0;1;0;0;1;0;1;0;0;0;0;0;0
4389398;26;0;4;БП;2;5;5;0;0;5;0;0;2;2;2;3;5;2;2;3;5;5;2;2;2;2;5;5;4;3;3;3;5;3;3;4;5;4;3;3;2;4;2;3;5;4;4;0;1;0;0;0;0;0;0;1;0;0;0;0
4322048;37;5;1;БП;1;5;5;0;0;4;0;0;1;5;1;5;5;4;1;4;5;5;3;3;2;3;5;4;6;3;3;2;6;2;6;4;5;6;3;2;2;2;4;5;2;5;3;0;1;0;0;1;0;1;0;0;0;0;1;0 
2680933;46;5;3;СБ;3;2;5;0;0;5;0;0;5;2;2;5;4;2;2;2;5;5;3;3;4;2;2;2;4;2;3;3;4;2;5;2;4;3;3;2;3;4;2;2;4;5;2;0;1;1;0;0;1;0;0;1;1. Было бы хорошо минимальный состав Экипажа на самолете ssj  сделать - 3 бп всегда! Вдвоём на двуклассной компоновке выполнять рейсы тяжело! 2. Наверняка существует некая коррумпированность в планировании так как есть некоторые Бп и сб, выполняющие рейсы только на приоритетных либо одних и тех же для них выгодных направлениях .  3. Минимальным экипажем (10 Бп) на рейсы направления Дальний Восток тоже очень тяжело летать, минимум должно быть 11 человек.  А в тех случаях, когда состав Экипажа минимальный, то и руководство должно быть готово, что качество работы будет ниже, так как минимальный состав Экипажа отвечает за безопасность на борту. ;0;0;0
4809905;34;6;2;СБ;3;6;4;0;0;4;0;0;4;5;3;4;6;4;2;5;5;5;4;3;4;3;5;4;3;4;2;2;4;4;5;4;5;1;3;3;3;5;3;4;2;5;4;0;0;0;0;1;0;0;0;0;0;0;0;0
886768;32;13;5;СБ;3;4;5;0;0;5;0;0;4;4;3;4;4;4;2;5;5;5;4;5;2;2;5;4;5;2;2;2;5;2;4;3;5;4;2;2;2;4;4;5;3;5;5;0;0;0;0;0;0;1;0;1;Часто после ночных рейсов- сразу ранние вылеты ;1;0;0
3940040;30;4;1;СБ;1;5;6;1;Юлия Александровна пример всем руководителям! ;6;0;0;1;6;4;5;6;4;1;6;6;6;1;3;6;5;6;4;6;3;1;2;6;4;6;4;5;4;3;1;1;3;3;6;1;5;4;1;1;0;1;0;0;1;0;0;0;1;0;0
3269884;22;6;2;БП;2;5;5;0;0;5;0;0;5;2;5;5;5;5;3;5;5;5;5;5;5;2;5;5;5;2;2;2;4;2;5;2;6;5;5;1;1;5;2;5;2;5;5;0;1;0;0;0;0;1;0;0;0;1;0;0
1290405;33;5;1;BS;1;4;5;0;0;6;0;0;6;2;1;5;3;3;1;2;4;6;1;2;5;1;6;2;6;4;4;3;6;1;4;1;6;1;5;2;2;6;2;6;4;5;1;1;1;0;1;0;0;0;1;1;0 ;1;0;0 
1719493;35;5;4;СБ;3;5;6;0;0;6;0;0;2;6;4;6;6;6;4;6;6;6;4;6;6;4;4;1;3;1;3;1;3;5;5;6;6;4;3;3;1;2;6;6;3;6;6;0;0;0;0;1;1;1;0;0;0;0;1;0 
3000626;27;4;4;СБ;1;3;4;0;0;3;0;0;2;2;5;5;5;5;1;2;3;5;2;1;2;4;6;5;6;5;4;3;6;3;6;5;5;5;5;4;3;4;1;2;2;5;5;0;1;0;0;1;1;0;0;1;Мой налёт за частую меньше на 10-20 часов, чем у моих коллег, что свидетельствует о неравномерном планировании рейсов бортпроводникам. ;0;0;0 
1384012;34;7;4;БП;4;5;3;1;Не сильно учитываются проблемы рядового состава ;5;0;0;2;2;2;5;4;5;2;2;5;5;2;3;2;2;4;5;4;3;5;2;5;2;4;2;2;5;2;5;3;5;2;4;3;2;4;0;0;0;0;0;0;0;0;1;0;1;0;0
3650738;38;4;4;BS;1;2;5;0;0;6;1;Ксения Кириченко - отличный инструктор! ;1;6;1;6;5;5;1;5;5;5;1;2;2;5;5;5;6;5;3;3;5;2;5;5;5;5;2;1;1;4;2;5;3;5;5;0;1;0;1;0;1;0;0;0;0;1;0;0 
2813142;35;6;3;БП;2;4;5;0;0;4;1;Знания - да, на помощь - нет ;2;2;1;5;6;3;1;2;5;5;1;2;3;5;5;2;5;5;2;3;5;2;6;3;6;3;3;2;2;5;2;3;2;5;2;0;1;0;0;1;0;0;0;1;нет обратной связи ;0;0;0 
314202;26;2;4;BS;3;5;5;0;0;6;0;0;4;5;5;5;3;5;2;5;6;6;4;5;5;4;6;6;4;2;3;2;4;5;5;4;6;2;2;3;1;3;3;5;2;5;4;0;1;0;0;0;1;1;0;0;0;1;0;0 
1282242;22;2;4;BS;4;4;5;0;0;4;0;0;3;4;5;5;5;4;3;4;4;3;4;4;2;5;4;4;4;3;3;3;4;3;4;3;4;4;3;3;2;3;4;4;1;6;5;0;1;0;0;1;1;1;0;1;Налёт зачастую Маленький в начале месяца , а потом каждый день работа ;0;0;0 
394950;27;0;3;БП;4;5;6;0;0;5;0;0;5;5;2;5;4;5;2;5;6;5;4;4;2;5;5;5;4;2;2;5;2;5;6;5;5;1;3;2;2;4;3;4;2;6;4;0;1;0;0;1;1;0;0;0;0;0;0;0 
4840965;31;6;1;СБ;3;6;6;1;Мой руководитель своевременно реагирует на ситуации, в решении которых я затрудняюсь. Вносит ясность и демонстрирует максимальную вовлечённость в решение сложных вопросов. Руководство моего отделения заинтересовано в моем карьерном росте, развитии моих профессиональных качеств. ;6;1;Неоднократно мой инструктор выступает в роли грамотного наставника, помогает в решении спорных ситуаций, не остаётся безучастным при любом обращении в затруднительных ситуациях. ;4;2;5;6;6;5;3;5;6;6;2;3;4;2;5;5;2;2;2;1;4;3;6;5;6;4;3;1;1;4;3;5;1;6;5;0;1;0;0;1;0;1;0;1;Отсутсвует равноценное распределение рейсов, что приводит к не равномерной нагрузке. Определённая группа людей получает более «вкусные» направления. ;0;1;0 
1841420;42;3;2;БП;1;3;4;0;0;4;0;0;2;2;3;4;5;1;1;2;4;5;2;3;4;2;5;3;4;2;2;3;5;2;5;3;5;4;3;3;3;2;3;4;5;6;5;0;1;0;0;0;0;0;0;0;0;0;1;1 
590392;33;5;3;БП;2;3;3;0;0;4;0;0;2;4;2;5;5;5;1;3;5;5;5;3;5;5;5;2;6;4;5;4;6;1;6;1;6;2;5;3;3;4;2;5;2;4;2;0;1;0;0;0;0;1;0;1;Неравномерное распределение рабочего времени.  Не учитываются пожелания по отпускам. ;0;0;0 
2171479;39;5;3;БП;5;5;6;0;0;5;0;0;2;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;2;2;2;2;2;5;5;5;5;2;2;2;2;2;5;5;2;5;5;0;0;1;0;1;0;1;0;0;0;0;0;0 
4366862;33;14;4;BS;2;5;5;0;0;5;0;0;2;5;4;5;6;6;1;4;5;5;4;4;4;2;6;6;6;3;4;2;4;5;5;5;5;3;2;2;2;3;3;5;3;6;5;0;1;0;0;1;1;0;0;1;Считаю, что тяжело работать 6 дней в неделю, иногда так планируют, и после ночного рейса счетаю не допустимым лететь на следующий день с утра! Это большой стресс для организма, у нас большой штат сотрудников, всё можно грамотно спланировать ;0;1;1
